Date,AAPL US Equity,ADBE US Equity,AEE US Equity,AEP US Equity,AFL US Equity,AIG US Equity,AIZ US Equity,ALL US Equity,AMAT US Equity,AMT US Equity,AON US Equity,APC US Equity,AVB US Equity,AVGO US Equity,AWK US Equity,AXP US Equity,BAC US Equity,BBT US Equity,BHF US Equity,BHGE US Equity,BK US Equity,BLK US Equity,BRK/A US Equity,C US Equity,CB US Equity,CCI US Equity,CME US Equity,CNP US Equity,COF US Equity,COP US Equity,CRM US Equity,CSCO US Equity,CTSH US Equity,CVX US Equity,D US Equity,DLR US Equity,DUK US Equity,ED US Equity,EOG US Equity,EQIX US Equity,EXC US Equity,FB US Equity,FTI US Equity,GOOGL US Equity,GS US Equity,HAL US Equity,HP US Equity,IBM US Equity,INTC US Equity,INTU US Equity,JPM US Equity,KEY US Equity,KMI US Equity,LNC US Equity,MA US Equity,MET US Equity,MMC US Equity,MPC US Equity,MS US Equity,MSFT US Equity,MTB US Equity,NEE US Equity,NI US Equity,NOV US Equity,NVDA US Equity,OKE US Equity,ORCL US Equity,OXY US Equity,PCG US Equity,PEG US Equity,PFG US Equity,PGR US Equity,PLD US Equity,PNC US Equity,PPL US Equity,PRU US Equity,PSA US Equity,PSX US Equity,PXD US Equity,QCOM US Equity,SCHW US Equity,SLB US Equity,SO US Equity,SPG US Equity,SRE US Equity,STI US Equity,TMK US Equity,TRV US Equity,TXN US Equity,UNM US Equity,USB US Equity,V US Equity,VLO US Equity,WEC US Equity,WFC US Equity,WLTW US Equity,WMB US Equity,WY US Equity,XEL US Equity,XOM US Equity
2017-09-26,158.5054,145.4,62.6863,75.6878,87.1279,62.7945,98.2649,93.7015,47.0069,140.574,149.406,50.2122,187.316,244.019,85.2877,91.4999,25.4776,47.6434,,55.8107,53.7545,453.803,272800,72.3351,146.168,106.6978,142.276,32.0373,85.9927,51.8267,92.34,35.8833,71.9389,126.4586,83.6661,120.5498,91.3782,87.1592,98.1991,450.06,39.7121,164.21,26.79,937.43,235.702,45.9635,57.7313,156.4654,39.5715,147.72,98.0989,19.1069,20.4238,75.6715,140.306,54.6248,86.692,58.6475,49.3249,76.5486,161.364,155.3389,27.3976,37.1468,174.1509,61.341,49.2499,69.7633,72.3435,49.7025,67.0071,50.1519,67.4499,137.825,41.6901,112.1597,227.299,96.6536,147.686,54.5802,43.4996,72.1315,52.8459,174.579,122.261,60.5046,80.0806,127.596,91.7645,52.4263,55.5358,104.2677,80.6726,67.8073,56.7185,158.532,33.8035,36.1228,50.4671,86.1588
2017-09-27,159.6336,146.43,61.3931,74.7522,87.3782,63.6045,99.5978,93.8668,49.996,138.843,149.559,49.3868,186.332,247.423,83.9609,92.3253,26.0938,48.5818,,55.645,54.4145,457.982,274940,73.7014,146.477,107.1479,143.815,31.432,87.1662,52.4006,93.21,35.5857,72.2302,126.3832,82.1363,122.6354,90.4302,85.8599,98.6553,457.84,39.6907,167.68,27.43,959.9,240.642,46.9314,58.0258,155.5046,39.6454,147.302,99.6484,19.4507,20.225,76.8957,141.624,55.0387,87.2827,58.4992,49.9589,77.1651,163.928,153.8139,26.7145,36.9831,177.969,61.7076,49.4966,70.5753,71.2223,49.3178,68.2339,50.0052,66.6553,139.792,40.9045,113.049,225.017,97.1297,149.687,55.0285,44.7286,72.404,52.5535,170.949,120.41,61.6912,81.0655,127.616,92.926,53.2669,56.1056,105.2299,81.2215,66.7251,57.1508,159.525,33.524,36.2085,49.7584,86.734
2017-09-28,158.6503,146.83,61.8595,74.9542,85.8346,63.3137,99.7331,94.2799,51.8181,140.925,150.09,49.2056,188.278,249.85,84.0749,92.9959,26.1349,48.8137,,55.7956,54.6724,466.036,274770,74.0787,147.499,107.7372,145.237,31.5077,87.3636,52.1711,92.6,35.4475,72.4612,126.5662,82.4038,123.6037,90.7749,85.9557,98.1484,457.623,39.9578,168.73,27.84,964.81,241.37,47.1888,57.1642,155.5046,39.9516,145.21,99.8578,19.4403,20.2041,76.0761,142.161,54.4656,86.7024,58.7428,50.0421,77.186,165.288,154.5922,26.7986,36.3589,177.9183,61.5632,49.4144,70.3371,71.8615,49.243,67.684,50.372,67.3334,139.9377,41.0875,112.2232,225.834,97.1191,147.696,55.242,44.3122,72.4878,53.0084,172.529,120.494,61.7224,80.964,127.835,93.8049,53.0178,55.7223,105.9288,82.5882,67.0116,57.193,159.7604,33.5463,36.4335,50.1075,87.5435
2017-09-29,159.5198,149.18,61.3083,74.6778,84.8855,63.7498,99.4624,94.9202,53.3229,141.525,149.222,49.1754,188.088,249.438,83.8676,93.326,26.0219,49.4884,,55.1779,54.6827,467.06,274740,74.1705,147.873,107.1371,145.045,31.5725,87.9244,52.2232,93.42,35.7451,72.863,126.437,82.2968,125.9127,90.4086,85.9238,98.0673,462.368,40.2463,170.87,27.92,973.72,243.133,47.3947,56.837,154.8854,40.2157,145.036,99.9939,19.607,20.068,76.2317,143.175,55.1343,86.8578,59.3888,50.0628,77.8339,167.178,154.1294,26.8932,36.5635,181.0477,61.5521,49.6919,69.5143,71.9038,49.4247,68.0435,50.7494,67.238,140.2604,40.8399,112.562,227.15,96.9287,147.686,55.3381,44.4239,73.1167,53.225,171.91,120.021,62.2116,81.3193,127.544,93.7944,53.0593,55.8369,106.5974,82.7927,66.6084,58.1418,158.4251,33.5575,36.4549,50.0546,87.3198
2017-10-02,159.1989,147.94,61.8913,74.8798,85.4904,64.2379,99.6082,95.4055,53.3127,140.676,150.437,49.7089,187.213,247.31,84.7591,93.4085,26.3094,49.7204,,55.5395,55.3324,470.048,278010,75.2513,150.922,106.8264,145.814,31.3023,89.233,52.4945,93.94,35.8727,72.7726,126.3617,82.0936,126.0511,90.8826,86.3817,98.5134,460.482,40.7484,169.47,27.66,967.47,246.68,46.8799,55.9099,156.5722,41.2295,144.628,101.3863,19.6903,19.9843,77.0409,143.804,55.3359,87.5937,59.1876,50.8423,77.9592,167.541,154.3292,26.8091,36.1747,181.2806,62.0298,50.1544,69.4061,71.946,49.7987,68.6569,51.3887,67.3758,140.6246,40.5924,113.5783,227.458,97.7434,151.439,55.3808,44.7286,72.6555,53.225,170.5,119.863,62.2741,81.563,128.376,93.8049,53.5574,55.6806,106.7999,82.9219,67.4784,58.4791,159.7193,33.6023,36.5513,50.0969,86.947
2017-10-03,159.8924,148.6,61.4037,74.7309,85.7616,63.9991,99.6498,95.1164,53.067,141.504,150.458,49.5982,187.318,246.312,84.7383,94.3267,26.5559,49.4252,,55.2532,55.4871,470.925,278700,75.5878,150.103,106.7835,146.809,31.1077,89.7003,51.3781,95.36,35.9789,72.873,126.7814,81.2484,123.9655,90.3332,86.1581,97.824,458.286,40.4279,169.96,27.83,972.08,247.674,46.2621,54.5574,156.7003,41.5886,144.741,101.9203,19.5236,19.7228,76.5326,145.021,55.6118,87.4589,59.4523,51.2165,77.5935,167.458,154.487,26.662,35.9495,181.6553,62.4186,50.0413,69.2653,72.1361,49.4247,69.1011,51.4306,67.4817,139.6463,40.3126,114.1712,226.015,99.0659,153.161,55.5302,45.1551,72.383,52.8459,169.806,119.748,61.9514,81.6442,128.772,94.1083,53.4744,55.7118,106.9519,83.4815,67.1814,58.5951,159.103,33.8706,36.5513,49.9065,87.0855
2017-10-04,158.8573,147.95,62.0609,76.0386,85.6469,63.9471,99.2229,95.9013,52.8213,143.762,149.784,49.7492,189.754,248.883,85.5261,93.8934,26.4019,48.8875,,55.3135,55.4871,478.363,278670,75.5164,150.155,109.1839,146.328,31.3347,89.6692,51.4511,95.52,35.8514,72.9735,126.5231,82.2326,124.5507,91.0011,87.0953,97.6517,458.918,40.8018,168.42,27.55,966.78,246.331,46.5195,55.779,156.38,41.5463,145.577,100.8838,19.3465,19.6914,76.9787,144.078,55.7392,86.2878,59.6324,50.9358,78.0428,166.814,156.2539,27.0193,36.0519,183.1745,62.5408,50.2571,69.7092,73.0759,50.2155,69.6087,51.5354,67.8949,139.74,40.5171,114.1818,227.023,98.8543,151.91,55.4662,44.9723,72.1315,53.1817,170.66,120.473,62.0555,81.5529,128.98,94.6838,53.5886,55.3784,106.6683,83.6106,67.9983,57.9415,158.9078,33.5911,36.7655,50.5306,87.1174
2017-10-05,160.8342,150.25,62.3683,76.0067,86.0328,64.3625,99.4311,96.2421,52.6473,144.186,149.774,49.3767,190.217,250.601,85.9407,94.4093,26.8332,50.2054,,54.9669,56.1369,485.175,280360,77.2091,151.151,108.841,147.546,31.4104,90.4481,51.8581,95.73,36.0122,73.5259,127.5992,82.1684,125.9979,90.8072,87.0846,97.8747,461.456,40.9728,171.24,27.47,985.19,252.225,46.4269,56.9024,156.6362,41.747,145.771,102.2343,19.5549,19.9843,77.7049,145.984,55.8029,86.7438,59.5688,51.5802,79.3803,167.728,155.402,27.0298,36.8705,183.0732,62.9851,50.2674,69.6659,72.9387,50.707,70.4019,51.4097,68.4141,141.0617,40.1404,115.6746,226.821,98.7485,151.309,55.8825,45.8864,72.1839,53.4633,172.177,117.802,63.1171,82.2027,129.542,95.364,54.2735,56.014,107.6102,83.1586,67.9771,58.3948,159.4728,33.9265,36.6584,50.3296,87.3624
2017-10-06,160.7411,151.12,62.3047,76.0493,85.8033,64.6533,100.0038,96.3454,53.6402,144.041,149.978,48.964,188.594,252.729,85.7956,94.8132,26.9153,50.2792,,55.0422,56.1782,483.91,281000,77.1275,151.607,108.7874,146.67,31.2158,90.3962,50.9816,96.32,36.1838,74.1286,125.9313,82.1684,125.7957,91.1843,86.861,97.5098,464.989,40.7591,172.23,27.42,993.64,252.184,46.0768,56.2043,156.38,41.8526,147.516,102.0553,19.4715,19.9006,78.1095,145.751,56.2698,86.6143,59.3253,51.7153,79.4116,168.257,155.097,27.0298,35.8472,183.6099,62.4186,49.7433,69.1896,72.6958,50.8673,70.4865,51.6507,68.3611,141.2179,40.162,116.0875,226.545,98.2089,150.619,56.0319,46.0489,71.6284,53.7124,171.088,117.729,63.2525,82.2027,130.198,95.5837,54.5225,56.4516,108.1066,83.1156,68.2211,58.5951,159.2366,33.6693,36.637,50.1286,87.0322
2017-10-09,161.3,151.5,62.6969,76.2725,86.1266,64.1548,99.5457,96.2524,53.9371,142.83,150.499,49.1854,188.436,253.429,86.2517,94.9581,26.5456,50.0578,,54.0026,56.0338,483.106,281089,76.8726,151.503,109.4303,147.514,31.0537,90.6662,51.0337,96.27,36.1945,73.9779,126.663,81.9866,126.5831,91.3782,86.7864,97.824,467.569,40.6416,172.5,27.6,992.31,248.884,46.2621,56.6406,157.3515,42.0955,147.291,101.5183,19.3465,19.9111,77.7971,146.797,56.238,86.7704,59.4523,51.3204,79.7147,167.313,155.5492,27.2295,36.0621,187.7521,62.2853,49.7022,69.287,72.4951,50.878,70.423,51.8289,68.6896,141.1346,40.2803,115.4628,226.981,98.7379,151.109,56.4483,46.12,71.6179,53.7774,171.643,118.444,62.8673,81.9179,130.073,95.8243,54.2631,56.1078,108.3902,83.008,68.1787,58.1312,158.8873,33.6134,36.5513,50.3296,87.373
2017-10-10,161.3621,152.15,63.4495,76.9636,87.2113,64.1548,99.7748,96.3867,53.8347,141.95,150.785,48.7324,188.172,252.987,87.1431,95.1653,26.6278,50.3003,,52.6917,56.3741,486.282,281950,76.6585,152.779,108.8624,146.702,31.4752,90.6662,51.3259,95.39,35.9693,74.3295,127.8359,83.1633,127.4344,92.4232,87.7556,98.1079,468.159,40.9194,171.59,27.27,987.8,248.679,46.3651,57.5459,158.5365,41.8737,147.516,102.2765,19.4298,19.8274,78.4532,147.914,56.3972,86.9162,59.5688,51.4347,79.7147,169.379,156.7377,27.6919,35.7449,191.3372,62.2297,49.7433,69.8283,73.0654,51.5192,71.3854,51.7451,68.573,142.2898,40.7323,116.458,226.121,98.8966,150.819,57.5051,45.795,71.6179,54.4165,173.938,119.685,63.242,82.3247,131.104,96.6614,54.4084,56.5037,108.694,83.2662,68.4439,58.6267,160.1919,33.5799,36.7655,50.7104,87.618
2017-10-11,162.0349,153.65,63.3647,77.357,87.4825,64.2171,99.2541,96.1388,54.4899,142.82,150.928,48.7123,189.732,257.522,87.5267,95.2378,26.5251,49.9207,,51.8178,56.601,495.099,281085,76.4138,152.873,109.5268,146.659,31.6806,90.095,51.7537,96.01,36.0122,73.9277,128.4062,83.4522,128.3495,93.0696,88.2242,98.2599,475.494,41.0903,172.74,27.27,1005.65,248.474,46.8593,57.0224,157.5971,41.5041,146.984,101.9711,19.2111,19.932,78.4011,149.132,56.0894,87.0099,59.5371,51.1125,79.8505,169.368,157.6211,27.7655,35.796,193.3728,62.6296,49.8155,69.7092,73.0231,51.7116,71.1739,51.6193,68.3399,142.0504,40.8077,116.4686,227.883,99.1188,149.157,57.7719,46.0184,70.9995,54.6764,176.255,120.873,62.6279,82.4977,130.76,97.1741,54.2008,56.535,109.8386,83.8582,68.6774,58.6794,160.2021,33.7253,36.8405,51.0701,87.9802
2017-10-12,161.4656,153.61,63.9582,77.9736,87.5451,64.9544,99.9101,95.5708,54.5718,144.994,152.429,48.0479,190.766,255.815,88.2108,94.8753,26.1349,49.3936,,51.1096,56.4566,502.056,279383,73.7932,152.053,110.4805,147.215,32.1238,87.8517,51.9728,96.74,35.6584,74.4199,128.2018,84.1154,130.616,93.6944,88.959,97.9761,481.43,41.6031,172.55,26.62,1005.65,245.809,46.0871,55.659,156.9672,41.3879,149.235,101.0761,19.0027,19.7542,77.9533,149.021,55.9621,86.9995,59.8865,50.4993,80.5819,169.036,158.494,27.9231,35.182,193.4639,62.6629,49.7639,69.5252,68.1127,52.3848,71.2056,51.0952,68.9545,140.7807,41.2919,115.7699,230.144,99.8172,146.384,56.5764,45.734,70.5278,54.958,175.679,121.946,62.1075,82.9351,131.114,96.9125,53.9725,56.2536,109.5044,83.8474,69.5686,58.205,160.6849,33.7364,37.0548,51.5778,87.7991
2017-10-13,162.4903,153.93,64.0324,77.7823,87.6181,65.5879,99.6602,95.3642,55.2167,144.932,152.572,48.1083,190.386,255.013,88.1279,96.1698,26.5251,49.2354,,50.8233,56.3844,496.729,280850,73.5281,154.398,109.8375,146.787,31.7347,88.6514,51.8215,96.94,35.8836,74.7112,128.2233,84.1047,129.5838,93.5005,88.4798,97.9457,479.483,41.9237,173.74,26.66,1007.87,244.507,46.0459,56.9351,157.0419,41.8948,149.02,100.9392,18.9506,19.6286,77.9741,149.63,55.9515,87.343,59.6959,50.198,80.9685,169.43,158.3363,27.9546,35.4583,197.0693,62.7296,50.156,70.0773,60.9529,51.9787,71.0787,51.0114,69.0922,139.1988,40.4202,115.5158,232.001,99.9124,144.062,56.3842,45.4294,70.4021,55.1747,177.568,120.799,61.8889,83.0165,131.864,97.9275,53.931,56.3995,110.0615,84.0304,69.0699,56.6026,161.8765,33.401,37.3869,51.4191,87.7778
2017-10-16,165.4816,150.46,64.2762,77.7397,87.7954,66.4394,100.1913,95.4882,56.3427,144.538,153.154,48.7727,188.91,253.686,88.3248,95.2378,26.9461,49.5833,,50.7781,56.4257,499.309,281960,73.1814,155.933,109.141,147.012,31.8427,90.1988,52.1572,97.15,35.9586,74.5003,129.2671,84.5433,129.5413,93.8668,88.2348,98.7136,477.96,42.3831,174.52,26.55,1009.35,248.484,45.9326,57.2951,156.7537,41.9899,148.089,103.0241,19.2006,19.6809,78.5782,148.493,56.1106,87.3534,59.0076,50.8631,81.1357,170.479,159.3564,27.7129,35.8063,200.4518,62.4852,50.4139,70.1206,56.4226,51.936,71.1951,51.3363,68.8697,141.3115,40.2481,115.791,230.94,96.1457,143.832,55.9145,45.1653,70.0143,55.3913,176.522,120.368,62.2428,83.4641,134.102,98.5972,54.398,56.535,109.6968,83.3201,68.9956,56.7185,163.2735,33.4793,37.5154,51.2922,88.2039
2017-10-17,166.0922,150.38,64.6048,77.8248,87.3573,66.0759,99.8164,94.4038,56.4349,144.062,152.388,49.2257,189.775,249.521,89.1748,94.9581,26.905,49.0456,,50.9137,55.6522,496.791,281050,73.6097,155.684,108.6374,145.59,31.9184,89.3888,52.1572,96.72,36.0229,74.2994,129.3639,84.4684,130.5841,94.2762,88.991,98.9573,478.198,42.3083,176.11,26.04,1011,242.006,45.7782,56.9897,156.4441,42.0216,148.866,102.7924,18.9506,19.5449,77.8491,148.198,55.5906,86.9578,59.8442,51.0502,81.073,170.396,160.5659,27.797,35.7346,200.2695,62.6741,50.7544,69.9799,60.6573,51.936,71.4595,50.8856,68.1386,140.5057,40.3341,115.177,229.157,95.8918,145.494,55.9465,44.0684,69.6998,55.3913,178.412,119.927,61.5871,83.3013,133.925,98.639,53.9622,56.139,108.927,83.5353,69.4943,56.0755,163.2632,33.4569,37.5261,51.5355,88.3636
2017-10-18,165.3574,153,64.6684,77.6228,87.3573,65.8786,106.0016,94.2385,56.6498,142.354,152.797,49.0948,189.838,250.94,89.3717,95.362,27.1926,49.0667,,50.9288,56.1678,498.828,281290,74.558,156.752,108.1873,145.782,31.9724,90.0015,52.1467,96.44,35.9693,74.2692,127.1365,84.3828,131.7865,93.7698,89.2252,98.1551,488.195,42.3296,176.03,25.49,1012.74,248.094,45.0677,55.8444,170.312,42.5074,149.143,103.182,19.3569,19.4403,77.6408,148.462,56.0364,86.9787,60.0983,52.1206,81.0939,166.742,160.4292,27.776,35.3253,200.0974,61.5077,51.1568,69.969,59.6012,52.0001,71.8085,50.4035,69.1982,141.008,40.3772,115.2828,227.872,95.4791,145.233,55.7331,44.1598,69.0814,55.5321,175.625,118.885,61.712,83.5759,135.351,97.7601,54.1593,55.5034,109.1904,83.5353,69.7065,56.3074,164.1466,33.1997,37.7404,51.5461,88.1506
2017-10-19,161.4449,171.73,65.2514,78.4946,88.077,67.5713,105.3143,95.767,56.6396,143.296,154.043,48.9942,190.386,251.238,90.429,95.1756,27.2953,49.2776,,49.9494,54.5073,498.087,280815,74.3132,159.73,110.6091,144.264,32.1562,90.8531,52.1467,97.19,36.1838,74.6007,127.1903,85.5275,131.8184,94.6425,90.3541,97.2411,487.491,42.4899,174.56,25.1,1001.84,246.003,44.7074,55.5608,171.7746,42.3384,150.012,103.3084,19.0131,19.5135,78.1095,147.233,56.238,87.749,60.469,51.7465,81.4074,168.444,161.828,28.1228,34.875,200.3202,61.9964,50.9195,70.1964,60.1926,52.2993,72.094,51.0323,68.3929,141.5941,40.6893,116.0345,228.445,95.6378,143.121,55.8184,43.9465,67.6036,56.3228,176.725,119.979,61.5246,83.9523,138.63,97.781,54.2527,55.8369,108.4003,83.5461,70.6508,56.6658,165.5538,33.0991,37.6868,52.0961,88.1293
2017-10-20,161.7244,175.64,65.2514,78.6541,87.4512,67.3636,104.0128,96.0149,57.4176,144,154.778,49.3364,191.008,251.187,90.968,95.3724,27.9011,50.0789,,50.1151,54.7858,497.909,283352.5,74.976,159.75,112.5058,144.457,32.1022,93.1276,52.7132,98.9,36.7198,75.1331,127.6637,85.581,131.297,94.7287,90.3754,98.3378,485.636,42.2869,174.98,24.96,1005.07,250.862,44.6147,56.717,173.0237,42.6975,151.394,104.7826,19.2632,19.2729,78.6823,147.64,56.5564,87.9052,60.882,52.6715,82.3478,171.496,162.133,28.0177,34.8853,199.4087,62.2075,50.8163,70.8784,61.1008,52.3634,71.6498,51.2629,68.2764,143.3208,40.6247,117.2838,228.318,96.0716,144.893,55.5302,45.3786,66.1886,56.5502,175.871,120.021,62.4718,84.5525,138.786,99.5912,54.2631,56.3578,108.9371,83.4492,70.8842,57.8993,167.2487,32.7971,37.794,52.1067,88.5234
2017-10-23,161.6416,172.16,65.421,78.5903,87.9414,67.4571,103.5962,96.0149,57.7042,143.669,155.187,48.4204,191.841,251.218,90.9369,95.6727,27.8909,49.984,,47.418,54.1567,495.579,284198,74.976,160.985,111.3913,143.901,32.0697,93.1795,52.7237,98.44,36.827,74.7313,127.9758,85.9875,127.9239,94.3085,90.631,98.4699,475.328,42.4578,171.27,24.99,985.54,248.197,43.4924,56.7606,170.3334,43.1199,150.729,104.6036,19.2215,18.959,78.7552,147.822,56.7156,87.7386,59.6641,52.5987,82.3687,171.226,162.3644,28.1858,34.5885,199.1251,61.1522,50.8782,70.4237,60.4672,52.3421,72.1998,51.2524,68.2976,143.1325,41.0336,117.2944,227.989,96.5372,144.072,56.9927,45.1653,64.889,56.5394,176.64,120.337,61.9202,85.1425,139.963,100.6689,54.3357,56.3995,108.9169,83.2985,70.8736,57.8888,168.4814,32.2492,37.3012,52.1173,88.6619
2017-10-24,162.6042,171.58,65.4316,78.6434,88.1917,67.6336,103.7941,96.7068,57.7144,142.923,155.636,48.37,189.237,254.725,89.9937,97.2055,28.4249,50.1632,,46.2427,54.5383,494.879,284570,75.7,160.165,111.5092,143.324,31.9833,92.9718,53.4895,98.66,37.0736,75.0226,128.2986,85.9554,128.956,94.7933,91.3339,97.9723,479.638,42.6929,171.8,25.36,988.49,250.975,42.5966,57.2078,166.4153,43.2466,152.059,106.2673,19.2319,19.1159,80.4111,148.066,57.4585,87.9572,60.3525,53.0768,82.4,172.067,162.1961,28.0282,34.5987,201.2114,62.1408,51.5696,71.2574,60.3088,52.4489,72.517,51.3887,67.8525,144.2418,40.8077,118.7554,223.032,97.1614,143.361,57.9107,45.8965,65.4445,56.7235,174.963,120.894,62.6384,85.3256,138.651,100.9096,54.8131,56.4829,109.8082,83.6106,70.8948,58.4264,167.7212,32.1709,37.3547,52.3183,88.9068
2017-10-25,161.89,171.83,64.7638,78.2288,87.6806,67.6024,103.919,96.335,56.6089,142.198,154.891,47.9976,190.26,252.812,90.1077,96.8637,28.3735,50.3741,,45.3085,53.3729,490.105,283035,75.0678,159.916,111.5735,143.088,31.7563,94.3219,52.409,99.59,36.7734,74.5806,127.4485,85.2387,130.8607,94.5347,90.876,97.6372,474.417,42.8104,170.6,25.16,991.46,247.766,42.6892,55.9644,163.8745,43.0671,152.918,106.3726,19.086,18.7916,79.63,148.513,57.2462,87.9364,59.77,52.5156,82.1597,172.119,161.8175,27.8916,34.4145,196.1274,59.6637,51.2806,70.7485,59.8547,52.5344,71.5758,50.9485,67.842,143.8546,40.5601,117.7814,222.915,97.0345,142.3,57.473,45.3481,66.4926,56.5502,174.76,120.21,62.222,86.0377,137.183,100.2609,54.1801,56.4099,110.9022,83.5999,70.8418,58.2472,167.6801,31.6901,37.1512,52.2336,88.5873
2017-10-26,162.925,173.75,65.0606,78.4202,87.2217,67.3428,104.575,97.0373,57.2538,143.358,154.441,48.0076,190.449,250.693,90.6882,99.1007,28.4865,51.2597,,45.1126,53.8576,494.629,282810,75.2411,160.528,110.5662,146.028,31.8752,96.0875,53.9825,100.05,36.7413,74.9121,127.4485,86.0196,123.2313,94.1146,91.057,98.4191,470.552,42.6074,170.63,26.58,991.42,247.777,42.4627,56.6406,163.9812,43.6691,154.831,107.1307,19.2944,18.8334,80.182,148.868,57.5328,84.6988,60.649,52.765,82.2955,173.988,161.3232,27.818,34.6499,198.1833,59.3526,51.745,69.9582,59.918,52.7481,72.1257,51.5145,68.0962,144.2627,40.5601,118.459,216.769,96.4737,142.451,57.4303,46.059,66.4192,56.3878,174.846,121.052,63.0859,86.5463,137.35,100.6062,54.9273,56.5766,111.2162,82.1039,71.3829,58.6373,167.2487,31.7684,37.3655,51.8846,88.9068
2017-10-27,168.7626,177.33,65.5058,78.6966,87.5451,67.0313,104.1794,96.7998,58.0318,143.959,149.304,49.1351,191.493,260.093,90.8747,99.2043,28.5481,51.3862,,47.1618,53.7751,496.352,281600,75.3227,158.454,110.5769,147.044,32.1562,96.3575,53.7203,100.7,36.9128,75.7257,122.1758,86.1266,124.0187,94.7502,91.5043,99.9931,472.945,43.0027,177.88,26.57,1033.67,247.766,43.688,57.3823,164.0666,46.8901,157.011,107.1623,19.1381,18.8648,80.5361,150.828,57.6177,84.324,61.9198,53.1703,87.5722,174.216,163.8999,27.7865,34.0052,204.4319,60.0747,52.4982,70.4237,60.3299,52.8871,72.02,51.2524,68.5412,144.5976,40.6247,118.5966,219.624,97.3307,145.524,58.2523,45.6122,66.6079,56.4203,167.265,121.609,63.0963,86.4242,136.434,102.0187,54.6678,56.7225,111.125,83.6752,71.977,58.9008,166.0161,32.0032,38.0403,52.0538,89.1625
2017-10-30,172.5612,176.03,65.5376,78.8561,87.4303,67.2701,105.0124,97.1509,57.2231,147.935,146.515,49.0143,191.746,268.66,90.968,98.4586,28.3427,51.7763,,47.4632,53.5172,493.386,281940,75.2309,158.599,113.706,145.504,31.8535,95.994,53.9091,100.7,36.4947,75.8462,123.0905,87.1642,125.1253,94.9226,91.483,101.0695,476.281,42.992,179.87,27.04,1033.13,246.926,44.2028,58.7021,164.7926,46.8584,154.954,106.7832,18.9923,19.0688,79.5675,151.265,57.2781,83.9284,62.5446,52.7027,87.6558,173.261,163.395,27.7707,35.0797,206.4371,60.0302,52.2918,70.3263,60.4777,52.9512,70.349,51.0009,67.8949,143.5406,40.3449,118.1519,221.588,96.3044,146.405,58.3484,45.5512,67.1948,56.4203,168.418,123.513,62.8153,85.9766,138.058,101.1607,54.6157,56.535,111.4593,84.3747,71.5844,58.8798,165.3895,31.9138,38.1475,52.1384,88.9814
2017-10-31,174.9625,175.16,65.7072,79.1112,87.4929,67.0936,104.8041,96.934,57.7656,148.763,146.863,49.6988,191.156,271.416,90.968,98.9247,28.1271,51.9133,,47.3577,53.31,491.86,280470,74.9454,156.452,114.7454,146.638,31.9724,95.7344,53.6573,102.34,36.6126,76.0069,124.7046,86.8005,126.0298,95.138,91.6428,101.4147,480.187,42.96,180.06,27.39,1033.04,248.556,44.0072,59.2365,164.4723,48.0412,154.514,105.9408,19.0131,19.0794,78.9218,151.082,56.8642,84.2511,63.2647,52.2222,86.9139,173.126,163.09,27.8977,34.9876,209.445,60.2857,52.5188,69.9041,61.0057,52.5772,69.6405,50.9904,68.4247,143.1534,40.4202,116.945,219.996,96.3679,149.818,54.4521,45.5411,67.0795,56.5394,165.845,123.565,62.6696,85.5799,137.881,101.8242,54.2405,56.66,111.3985,84.9021,71.4996,59.1855,165.4614,31.869,38.4688,52.3817,88.779
2017-11-01,172.7372,176.25,65.5058,78.686,87.9101,67.1455,105.3456,97.3368,57.0286,145.802,146.259,50.474,193.338,266.665,90.3979,99.2043,28.2708,52.2401,,47.9906,53.5172,490.252,280000,75.4859,156.96,112.6665,145.536,32.113,95.4436,54.6539,101.95,37.1165,73.8674,124.7153,86.1052,124.4337,94.6533,91.3765,103.8721,483.875,42.8959,182.66,27.76,1042.595,250.38,44.3264,59.5419,164.4403,49.3297,154.862,106.2673,19.0444,19.1004,78.6927,151.204,57.1719,85.8023,64.4826,51.8358,86.9139,173.656,161.3126,28.1198,34.8546,209.8399,60.5746,52.2505,70.8676,60.446,52.9084,70.9941,51.1476,68.8697,143.3104,39.753,117.0721,219.221,97.6587,154.122,57.0674,44.9317,67.373,56.4094,167.724,122.65,63.0026,86.2208,138.943,101.4661,54.1988,56.7642,112.5025,86.8608,71.0327,59.2593,165.2868,32.1933,38.3617,52.075,89.3329
